Date,Open,High,Low,Close,Volume,Ticker,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,ADX,DI_Plus,DI_Minus,Ichimoku_A,Ichimoku_B,RSI_14,Stoch_K,Stoch_D,Williams_R,ROC_10,TSI,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Pct,ATR_14,KC_Upper,KC_Lower,OBV,CMF,MFI_14,EOM,Return_1d,Return_5d,Return_10d,Return_20d,Log_Return,Price_SMA20_Ratio,Price_SMA50_Ratio,High_Low_Range,Close_Open_Range,Vol_20d,Vol_60d,Skew_20d
2019-04-30,390.1206302759838,392.08198534612734,385.8630176041435,389.8814392089844,19375553,ICICIBANK.NS,379.6823440551758,362.982021484375,329.9103515625,382.31240343269116,376.86080896762957,5.451594465061589,5.411813911153569,0.039780553908020266,29.037713799906133,27.206886905671258,13.167989583086534,381.8206984106147,357.42321932712446,60.60298341988042,86.53843185772337,70.64099260317242,-13.46156814227663,4.473782513650835,16.608526094334245,391.16563804961567,379.6823440551758,368.19905006073594,6.048895438114498,0.9440840388980247,8.442791903309821,388.04605763514843,371.379225333462,47468794,0.009877456434501115,71.9858733146252,166.59728844510994,0.0007367092712569079,0.03295316616952615,0.04473782513650826,0.036368185021342425,0.0007364380341887966,1.0268621791702972,1.0741067494599517,0.01595092024539882,-0.0006131207847946903,0.25387215364936516,0.2691710782037795,0.725376512373999
2019-05-02,386.24574164076296,387.4895234937139,377.3478165453639,378.4480895996094,16572948,ICICIBANK.NS,379.4431518554687,363.8526770019531,330.50289459228514,381.71789361221704,376.97838531073916,4.739508301477883,5.2773527892184315,-0.5378444877405482,27.895621459507247,24.41842436061103,18.781514457105928,382.2153684556922,357.42321932712446,51.32801532682145,35.21992727879867,69.04766303918989,-64.78007272120134,0.24074455485496804,14.209036314524626,390.81952864963665,379.4431518554687,368.0667750613008,5.996353729689251,0.45626629313256095,8.734994100474868,388.1114359542346,371.30587171946223,30895846,-0.0991756765563471,68.14105049755896,-401.0574220804769,-0.02932519596873262,-0.002396070010776463,0.002407445548549658,-0.01248289501681199,-0.029763775094839084,0.997377572237123,1.0401135226430611,0.02679814544467562,-0.02018831847318067,0.26855913634281725,0.26401836835146153,0.6640521876343813
2019-05-03,379.9789086095293,387.6808781901346,377.63485376179233,384.4278564453125,24431248,ICICIBANK.NS,379.61297607421875,364.9529559326172,331.1236695861816,382.13481097115476,377.53019798737427,4.604612983780498,5.142804828130845,-0.5381918443503464,26.859239996927492,22.58856284149283,17.254992561478183,382.2153684556922,357.42321932712446,55.19064082882715,60.7674489591845,60.84193603190217,-39.2325510408155,2.3042580956183296,13.539086050669496,391.1789414546451,379.61297607421875,368.0470106937924,6.093556390003417,0.7081486591358042,8.828639123893968,387.92406971489896,371.43423656731323,55327094,-0.02782023169588403,69.91219856287763,9.835635172635834,0.01580075843963069,0.0017451310287637245,0.02304258095618339,0.008913923167390037,0.015677226027405247,1.0126836559194763,1.0533627696285628,0.02613240497510976,0.011708407322036369,0.2738098554489495,0.2650351578,0.4690727694539971
2019-05-06,379.3570365491546,387.3938506515538,377.58701679372575,383.9494934082031,20751521,ICICIBANK.NS,379.81150207519534,366.05036376953126,331.75014907836913,382.4139928845468,378.0057013518801,4.408291532666738,4.995902169038024,-0.5876106363712861,25.888422343122393,20.810397745120962,15.93508342417421,381.9283357041193,357.42321932712446,54.815868177006394,58.63533715295602,51.54090446364639,-41.36466284704398,-1.4004903934252455,12.9002258855206,391.53106651248214,379.81150207519534,368.09193763790853,6.171253041708336,0.6765420274426929,8.898510176317831,388.2645161036631,371.42067908068867,34575573,-0.011258814355466818,61.13805285420331,-7.912578026387206,-0.0012443506085449973,0.014921567227600852,-0.014004903934252466,0.010449315087416311,-0.0012451254556178069,1.0108948552384507,1.0488979971344634,0.0255419893142084,0.012105896073061149,0.27361677910363763,0.24162795703462833,0.455749746149265
2019-05-07,380.7922189571879,389.7379716492004,367.6845354193588,369.7894287109375,41519416,ICICIBANK.NS,379.5436080932617,366.8990148925781,332.3129719543457,380.4717522424531,377.3970885636621,3.074663678790955,4.6116544709886105,-1.5369907921976553,24.620203905642676,17.478318873756336,20.573186387217373,379.95501720609445,357.42321932712446,45.061476701879464,8.239755036671134,42.54751371627054,-91.76024496332887,-4.426299563842446,8.919676898142058,391.90478004980554,379.5436080932617,367.18243613671785,6.5137031386951705,0.1054508659609552,9.838147751569531,388.66795335766676,370.78124081570684,-6943843,-0.0875524808800798,53.0928482370865,-200.73478221630626,-0.0368800192222446,-0.05083489800826102,-0.04426299563842451,-0.014282068721865215,-0.037577284313673236,0.9743002406724042,1.0078779546988035,0.05963782227825847,-0.028894472361809066,0.3013260228603324,0.25399660699520854,0.1218003025032347
2019-05-08,369.59806456358814,373.138104412912,363.666142986672,365.6753540039063,22509400,ICICIBANK.NS,379.2302703857422,367.7304431152344,332.8497476196289,378.19538328267663,376.52881192960615,1.6665713530704807,4.022637847404985,-2.356066494334504,23.943064897396646,16.273132046091785,22.079876394257102,378.16109691797254,358.0929651279301,42.684858857930735,6.796146757330621,24.557079648985916,-93.20385324266938,-3.1178515512689464,4.935957954908327,392.621124880374,379.2302703857422,365.8394158911104,7.062123221867819,-0.006125893133624907,9.811991585474564,388.4295604942935,370.3993361284528,-29453243,-0.09612462419279148,47.42978721874102,-433.8084539364279,-0.011125452453772389,-0.062085759337989654,-0.031178515512689464,-0.016848735362307687,-0.011187803184630092,0.9642567657691243,0.9944114251354379,0.02590265196308203,-0.010613449949511146,0.30237214148576436,0.24857211383168232,0.13744131133614096
2019-05-09,364.4793551952459,369.0239854136498,361.22633336462286,364.9098815917969,19739885,ICICIBANK.NS,378.7925491333008,368.4604541015625,333.3722184753418,376.1514599456182,375.66815042310174,0.4833095225164925,3.3147721824272867,-2.831462659910794,23.60222722037503,15.33564478902211,22.61041122463965,376.941192106948,358.0929651279301,42.23847933780771,11.509727548704669,8.848543114235465,-88.49027245129534,-3.808331453589528,1.677287717258884,393.39964676002336,378.7925491333008,364.1854515065782,7.712452454592605,0.024797194614944628,9.668110190014021,388.1066520918991,369.95682934121487,-49193128,-0.11114042589783078,42.23125694781857,-129.44668862849218,-0.002093311468022163,-0.035772959039469976,-0.03808331453589531,-0.023428582535842235,-0.0020955055068790913,0.9633502095717874,0.9903637623244449,0.021368706199493215,0.0011812092795224624,0.30174815463484517,0.2486511657009904,0.19595814265108483
2019-05-10,366.9190920057815,372.3726599417026,365.72313668633626,368.4499206542969,18361701,ICICIBANK.NS,378.6968704223633,369.2239514160156,333.93453483581544,374.9666077469534,375.1334667365236,-0.16685898957018708,2.618445948027792,-2.7853049375979793,22.727271768707414,16.99110026629886,21.34312804952023,376.941192106948,358.83444139403383,45.09792823128134,22.571041968471615,13.625638758168959,-77.4289580315284,-3.9890299687784965,-0.14737668721356914,393.54661402419623,378.6968704223633,363.8471268205304,7.8425488889152435,0.15497889920464242,9.51058648714914,388.0189463739167,369.82128548661456,-30831427,-0.1104473929045971,40.676007761959106,142.0584275157334,0.00970113236467518,-0.04156289801357982,-0.039890299687785014,-0.0051667463052910145,0.009654378513767912,0.9729415514930505,0.9979036279776806,0.01804729186413728,0.004172115002648137,0.30254839458813065,0.24883425175531693,0.04661874577892828
2019-05-13,368.3542253992872,369.07179856564943,359.02577423657794,360.0303649902344,13828080,ICICIBANK.NS,377.6994400024414,369.70233337402345,334.4378469085693,372.6687242459197,374.0147184590207,-1.3459942131009939,1.825557915802035,-3.171552128903029,22.698784756552136,15.714257448488391,24.749099280023213,375.84091254292554,360.3891935662647,40.023111416386676,3.0390378084384277,12.37326910853823,-96.96096219156158,-4.830560123456342,-3.3677044540805943,394.6078504148998,377.6994400024414,360.791029589983,8.95336800729655,-0.02249367566770652,9.548832047286451,387.2623011558502,369.13161512527256,-44659507,-0.17281414423127708,34.20928111167858,-363.18274048748697,-0.02285128912257861,-0.06229759077332253,-0.0483056012345634,-0.05249924284108354,-0.02311642677477043,0.9532192184026198,0.9738384978652432,0.02790326957378714,-0.022597434303977267,0.2963601201362804,0.251141841313654,0.22310739484801043
2019-05-14,361.7526091760062,370.0286150233932,360.2217803653718,363.9531555175781,21481226,ICICIBANK.NS,377.0392730712891,370.2448193359375,334.9824422454834,371.3278675184825,373.2694175003953,-1.9415499819128286,1.0721363362590624,-3.013686318171891,22.50899819649849,15.256253834493169,22.904306725279564,375.25490911869383,360.8436603923054,43.22852858201616,14.906067923727473,13.505382566879163,-85.09393207627252,-6.581527984377547,-5.032773418912776,394.9804037645918,377.0392730712891,359.09814237798633,9.51684982158901,0.13530399010481883,9.580933331991618,386.79029965788675,368.2625540415405,-23178281,-0.16346623674719915,40.60877216221325,49.14145764824596,0.010895721330199892,-0.015782693447198404,-0.06581527984377544,-0.035007586580555916,0.010836790633750865,0.9652924284329482,0.9830067471851626,0.02694532114737425,0.006083014429624361,0.2994624553331897,0.251906409500705,0.07631387528805468
