Date,Open,High,Low,Close,Volume,Ticker,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,ADX,DI_Plus,DI_Minus,Ichimoku_A,Ichimoku_B,RSI_14,Stoch_K,Stoch_D,Williams_R,ROC_10,TSI,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Pct,ATR_14,KC_Upper,KC_Lower,OBV,CMF,MFI_14,EOM,Return_1d,Return_5d,Return_10d,Return_20d,Log_Return,Price_SMA20_Ratio,Price_SMA50_Ratio,High_Low_Range,Close_Open_Range,Vol_20d,Vol_60d,Skew_20d
2018-01-01,408.0809454599968,410.7551003077653,405.0528992982271,406.448974609375,5431340,INFY.NS,,,,,,,,,0.0,0.0,0.0,,407.90399980299617,,,,,,,,,,,,0.0,413.1211924146607,401.7167903955842,5431340,,,,,,,,,,,0.014029315770862544,-0.003999135144088232,,,
2018-01-02,407.903971562014,409.7719338323631,402.3000847509669,404.9348754882813,6112248,INFY.NS,,,,,,,,,0.0,0.0,0.0,,406.5275925293661,,,,,,,,,,,,0.0,413.131003093297,399.9569530023625,-680908,,,-228.3504070212264,-0.0037251886846284554,,,,-0.0037321444798027047,,,0.018451977178765993,-0.007278909451072408,,,
2018-01-03,404.4629422680802,405.6820236938922,400.5697064848644,401.6315002441406,6846552,INFY.NS,,,,,,,,,0.0,0.0,0.0,,405.66240339631486,,,,,,,,,,,,0.0,411.3340222899736,399.14311075666546,-7527460,,,-217.30033286978255,-0.008157793867859309,,,,-0.008191250748717368,,,0.012728875115423291,-0.00700049801364223,,,
2018-01-04,401.51355985466495,401.51355985466495,397.0304409663982,399.3113403320313,8947614,INFY.NS,,,,,,,,,0.0,0.0,0.0,,403.89277063708175,,,,,,,,,,,,0.0,409.4425748689714,398.05783177485694,-16475074,,,-193.09431022126992,-0.005776837500791054,,,,-0.005793587967513806,,,0.011227126393502842,-0.005484794893180628,,,
2018-01-05,399.2720110779499,403.6371583231272,395.61474241475344,397.9742736816406,11025976,INFY.NS,,,,,,,,,0.0,0.0,0.0,,403.1849213612594,,,,,,,,,,,,0.0,408.9736213714867,396.6568605328456,-27501050,,,25.75312858568326,-0.0033484314502034707,,,,-0.003354049992500303,,,0.020158126891366104,-0.003250258871904572,,,
2018-01-08,403.0472628040286,408.5921515055043,401.13996068863577,407.43206787109375,5594690,INFY.NS,,,,,,,,,0.0,0.0,0.0,,403.1849213612594,,,,,,,,,,,,0.0,409.6736151715633,396.92558420040615,-21906360,,,697.988052717641,0.023764838118704334,0.002418737217048106,,,0.023486849968951017,,,0.018290633959687063,0.01087913371885903,,,
2018-01-09,408.9853505071483,410.9123103172242,404.6202280017296,409.5162353515625,9948236,INFY.NS,,,,,,,,,0.0,0.0,0.0,,403.2635263659888,,,,,,,,,,,,0.0,410.3833377954828,397.6587163014926,-11958124,,,183.43331743573947,0.005115374180925114,0.011313818938803122,,,0.005102335102027673,,,0.015364671220160461,0.0012980534480168272,,,
2018-01-10,411.6595433544917,415.2774718237705,406.2522846067864,413.8027648925781,9468634,INFY.NS,,,,,,,,,0.0,0.0,0.0,,405.44610711926197,,,,,,,,,,,,0.0,411.68575736163444,398.29541675014696,-2489490,,,285.817448632539,0.010467300612235109,0.030304556891177503,,,0.01041289772611455,,,0.021810359868733573,0.005206296253020054,,,
2018-01-11,414.9825811881578,426.0527255064305,414.9825811881578,423.0639953613281,16775298,INFY.NS,,,,,,,,,0.0,0.0,0.0,,410.833733960592,,,,,,,,,,,,0.0,413.99140413666527,399.6288470779491,14285808,,,643.5929079475936,0.022380784408615906,0.059484048235510345,,,0.02213400987200091,,,0.026166595218810738,0.019474104551646568,,,
2018-01-12,426.99657414086056,427.0358900653157,420.9994315153136,424.1061096191406,18016528,INFY.NS,,,,,,,,,0.0,0.0,0.0,,411.32531624003457,,,,,,,,,,,,0.0,415.60062395132456,401.4670308884796,32302336,,,117.26815429971974,0.002463254423062944,0.06566212357335477,,,0.002460225584733197,,,0.014233368520493693,-0.006769292066419269,,,
