Date,Open,High,Low,Close,Volume,Ticker,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,ADX,DI_Plus,DI_Minus,Ichimoku_A,Ichimoku_B,RSI_14,Stoch_K,Stoch_D,Williams_R,ROC_10,TSI,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Pct,ATR_14,KC_Upper,KC_Lower,OBV,CMF,MFI_14,EOM,Return_1d,Return_5d,Return_10d,Return_20d,Log_Return,Price_SMA20_Ratio,Price_SMA50_Ratio,High_Low_Range,Close_Open_Range,Vol_20d,Vol_60d,Skew_20d
2018-01-01,429.82628030598113,431.67394551359183,424.7308978720732,425.6489868164063,6580516,HDFCBANK.NS,,,,,,,,,0.0,0.0,0.0,,428.2024216928325,,,,,,,,,,,,0.0,434.29432437554243,420.4082290925051,6580516,,,,,,,,,,,0.01631167430574287,-0.009718562314526523,,,
2018-01-02,426.5785814957083,430.354211235137,426.5785814957083,429.7459716796875,4776316,HDFCBANK.NS,,,,,,,,,0.0,0.0,0.0,,428.2024216928325,,,,,,,,,,,,0.0,433.48143779257435,422.762760411627,11356832,,,20.86693226091549,0.009625266334883475,,,,0.00957923857613697,,,0.008785724563447086,0.007425103653524761,,,
2018-01-03,430.3542432454461,431.10019060040486,424.8916021773755,425.2244262695313,4531288,HDFCBANK.NS,,,,,,,,,0.0,0.0,0.0,,428.2024216928325,,,,,,,,,,,,0.0,433.4145123413162,422.1296684719984,6825544,,,-64.46601291586535,-0.0105214375657402,,,,-0.010577179222959289,,,0.014600733258662835,-0.011919986979166616,,,
2018-01-04,425.3047490496545,428.17377730821937,425.3047490496545,426.8884582519531,2373776,HDFCBANK.NS,,,,,,,,,0.0,0.0,0.0,,428.2024216928325,,,,,,,,,,,,0.0,432.4753900381139,422.57724300684316,9199320,,,-151.8810616505901,0.003913302904586802,,,,0.0039056658523571775,,,0.006720791352179269,0.003723704486811932,,,
2018-01-05,427.5999631483372,428.7590617488759,425.8900335473976,427.7376708984375,2870868,HDFCBANK.NS,,,,,,,,,0.0,0.0,0.0,,428.2024216928325,,,,,,,,,,,,0.0,432.0465687504342,422.98043984482626,12070188,,,58.49093890842624,0.0019893080500741345,,,,0.0019873319970332573,,,0.006707448038074613,0.0003220480869230201,,,
2018-01-08,428.0590369002565,429.3673026423537,426.3950004297327,427.0491333007813,4570308,HDFCBANK.NS,,,,,,,,,0.0,0.0,0.0,,428.2024216928325,,,,,,,,,,,,0.0,431.8014930148469,423.2556181892999,7499880,,,36.198763137578204,-0.0016097193315004477,0.0032894392509830173,,,-0.0016110163217105625,,,0.0069600942393847134,-0.0023592624204088826,,,
2018-01-09,427.3704434865593,429.1721876044545,425.7637876839783,427.7606201171875,5305528,HDFCBANK.NS,,,,,,,,,0.0,0.0,0.0,,428.2024216928325,,,,,,,,,,,,0.0,431.68326997306156,423.38440585959955,12805408,,,-26.54265091139083,0.0016660537650712293,-0.004619825881648443,,,0.0016646674370815607,,,0.007968007713151455,0.0009129705541756525,,,
2018-01-10,428.1049189943324,428.72464592275054,426.2917155086635,427.8753967285156,4615888,HDFCBANK.NS,,,,,,,,,0.0,0.0,0.0,,428.2024216928325,,,,,,,,,,,,0.0,431.4808007848535,423.61106208205246,17421296,,,2.1184861085256737,0.0002683197235329171,0.006234285462481726,,,0.0002682837322338717,,,0.005686072236657965,-0.0005361355490985046,,,
2018-01-11,427.8753674321356,430.5837411904748,426.0506767509695,429.7919006347656,4059096,HDFCBANK.NS,,,,,,,,,0.0,0.0,0.0,,428.2024216928325,,,,,,,,,,,,0.0,431.68758261967446,423.6849116750723,21480392,,,90.34960526590542,0.004479116866506816,0.006801407549648086,,,0.004469115476364264,,,0.010547114621774814,0.004479185642613587,,,
2018-01-12,429.89520943241655,431.07725472022514,426.9114199382247,428.1278991699219,4336708,HDFCBANK.NS,,,,,,,,,0.0,0.0,0.0,,428.2024216928325,,,,,,,,,,,,0.0,431.80596029685273,423.7703894903108,17143684,,,65.04484202601715,-0.003871644538638752,0.0009123074679504573,,,-0.0038791587555439054,,,0.00973035111721847,-0.004111025719100302,,,
2018-01-15,429.1951968375912,437.1022565730584,426.8770273021206,435.575927734375,12576444,HDFCBANK.NS,,,,,,,,,0.0,0.0,0.0,,430.9165772225658,,,,,2.3321894860401597,,,,,,,0.0,432.8609002523621,423.69670328806257,29720128,,,243.5320855149875,0.017396737234115722,0.019966776112359197,0.023321894860401704,,0.017247146436686747,,,0.02347519369154257,0.014866734166175422,,,
2018-01-16,436.8841155987385,438.3874975435289,432.70682185546485,436.126708984375,6445384,HDFCBANK.NS,,,,429.86192511809236,,,,,0.0,0.0,0.0,,431.55919770780105,,,,,1.4847695441444189,,,,,,,0.0,433.57424343820867,424.2269502729234,36165512,,,313.5438425379053,0.0012644896444686804,0.019557875301601024,0.014847695441444264,,0.001263690850744882,,,0.013025287309949162,-0.0017336556476206448,,,
2018-01-17,435.4037294143156,436.677589170877,433.1085068027483,433.9118347167969,2905496,HDFCBANK.NS,,,,430.4849881332777,,,,,0.0,0.0,0.0,,431.55919770780105,,,,,2.043017265842343,,,,,,,0.0,433.92507542488,424.74771521567374,33260016,,,-80.35043175167829,-0.005078510950948134,0.01410793430619095,0.020430172658423507,,-0.005091450415085138,,,0.008225363040531385,-0.003426462836056877,,,
2018-01-18,441.6008143742444,448.4864819580424,440.2351681772657,443.96490478515625,16649540,HDFCBANK.NS,,,,432.5588214643359,,,,,0.0,0.0,0.0,,436.60868991505777,78.90136483550067,80.96625552744567,,-19.033744472554332,4.000212749515112,,,,,,,5.374100432893657,435.2504389960265,425.54984540450977,49909556,,74.68231058243467,469.21175900636723,0.02316846249404736,0.03297643377983239,0.040002127495151196,,0.022904148381798224,,,0.0185855091063329,0.005353455731873586,,,
2018-01-19,444.1599658631857,449.8406412715135,440.51055666396246,448.07330322265625,11455988,HDFCBANK.NS,,,,434.9456648117698,,,,,0.0,0.0,0.0,,437.28576957179337,81.88149933179152,92.91620794617094,,-7.083792053829061,4.7542299188904655,,,,,,,5.656670731083471,436.5985153958644,426.30061676277535,61365544,,78.08335844991522,66.35751908789932,0.009253881091092486,0.046587489606273236,0.047542299188904735,,0.00921132626355134,,,0.02082267463927603,0.008810648550607997,,,
2018-01-22,449.8636133845046,456.2902364328546,448.2913915637467,450.6325073242188,8849768,HDFCBANK.NS,,,,437.3590251983004,,,,,0.0,35.80884957158194,2.6808137261898386,,440.51056715246386,83.44970919985786,81.98097069254366,85.2878113887201,-18.01902930745633,5.522402970626601,,,,,,,5.839546622448821,438.0446638071259,427.3905282299664,70215312,,79.15149245994256,643.107268346648,0.005711574608788572,0.034567060829462815,0.05522402970626605,,0.005695325409515682,,,0.01775026155259802,0.001709171217315158,,,
2018-01-23,451.0112037497537,451.4013803524728,446.03058232515406,447.8667602539063,5047796,HDFCBANK.NS,,,,438.97559982223976,,,,,0.0,33.402780808568394,5.329097058831125,,440.51056715246386,75.81281506399588,72.81476946037843,82.57064936636435,-27.185230539621575,4.700325179819174,,,,,,,5.80606457993953,438.9716662697163,428.3123859585875,65167516,,78.50686298991589,-380.3581641486421,-0.006137477934592517,0.026918900006997593,0.04700325179819176,,-0.006156389672246385,,,0.011991954982937163,-0.006971985329198379,,,
2018-01-24,448.1537522437688,451.9293826540248,447.706166973849,449.3243103027344,4790568,HDFCBANK.NS,,,,440.5677091269312,,,,,0.0,32.27758556916083,5.042199523507495,,440.51056715246386,77.0070305633725,77.1806862061652,77.3254754530291,-22.819313793834787,5.01288780290117,,,,,,,5.693003944242119,439.7997127171605,429.26336845885265,69958084,,81.54153633124314,97.13068430417309,0.0032544278302808483,0.03551983226269195,0.05012887802901167,,0.0032491436415995377,,,0.009399036694298509,0.002611956394663564,,,
2018-01-25,448.4635258838263,454.4540509518944,447.6831446372072,453.2949523925781,8723668,HDFCBANK.NS,,,,442.52574655241534,,,,,0.0,32.703622894122795,4.613374495899885,,440.51056715246386,79.91617775886631,90.1879053639125,80.06112034348538,-9.812094636087487,5.4684724684435695,,,,,,,5.769996970702481,440.78823427460367,430.0937074704502,78681752,,82.67556846853026,97.08307581162454,0.008836918009551997,0.021015281854174672,0.05468472468443575,,0.008798100964016231,,,0.014937087384161312,0.010773287524844051,,,
2018-01-29,453.99507042644734,460.639729233888,453.99507042644734,458.9642333984375,8235892,HDFCBANK.NS,436.6792953491211,,,445.0547445287265,,,,,0.0,37.35921022933798,4.196448933356338,,442.6853135529806,83.18706828232808,95.19584056805252,87.52147737937673,-4.8041594319474825,7.202598636599674,,458.0879450134702,436.6792953491211,415.27064568477203,9.805204823019169,1.0204657556339616,5.882481247174437,441.97437271889174,431.1501063742019,86917644,0.10408431457369922,83.3598103460656,504.148882500094,0.012506825800587151,0.02430613495035505,0.07202598636599666,,0.012429261507277233,1.0510327333735843,,0.014477508973280392,0.01094541173612858,,,
2018-01-30,458.5396006587744,459.48063635901343,455.40661608032366,458.0116882324219,6397560,HDFCBANK.NS,438.29743041992185,,,447.0481204831412,,,,,0.0,35.44569227897596,3.981509155120635,,442.6853135529806,80.80582064686585,92.40210178418754,92.59528257205085,-7.59789821581247,5.150826542399918,,460.98084929762933,438.29743041992185,415.61401154221437,10.35069672025002,0.9345521704374676,5.753305463711247,443.34500652524514,432.80764291683806,80520084,0.155377215450083,82.18188021364662,8.038203167026213,-0.0020754235225748374,0.01637516332769562,0.05150826542399911,0.0760314306350609,-0.0020775801985011603,1.0449791772532462,,0.008895013781007214,-0.0011512908058412016,0.12933271554927267,,0.6269646658243415
2018-01-31,456.6115871959247,462.14306802865417,456.0607281713116,460.352783203125,6943348,HDFCBANK.NS,439.82777099609376,,,449.094991670831,,,,,0.0,36.07928680970822,3.6785760264486966,,443.4369829503637,82.15764150127944,95.03971678752116,94.21255304658708,-4.960283212478841,5.554824714855503,,464.0730169388832,439.82777099609376,415.5825250533043,11.024881802201966,0.9232791091388248,5.776807920399198,444.99163894768344,434.2236043274851,87463432,0.14992318703224963,82.634739794153,145.26382880342933,0.0051114306268864595,0.02787887840155867,0.05554824714855511,0.07122070604596709,0.005098411610380633,1.0466660214759689,,0.013212345138920998,0.008193388236542963,0.1275713551683723,,0.7238330663128276
