Date,Close,Signal,Prob_Up,Strat_Return,Equity_Strat,Equity_BnH
2023-09-29,1305.9259033203125,0,0.48813659366597745,0.0,100.0,100.0
2023-10-03,1304.6068115234375,0,0.515111588958842,-0.0,100.0,99.8989918345657
2023-10-04,1314.022705078125,0,0.44483502592461466,0.0,100.0,100.62000468305486
2023-10-05,1331.399169921875,0,0.4324248569790012,0.0,100.0,101.9505904995679
2023-10-06,1345.2733154296875,0,0.4863644630748753,0.0,100.0,103.01298963511898
2023-10-09,1342.3165283203125,0,0.4445500068759683,-0.0,100.0,102.7865765513554
2023-10-10,1360.239013671875,0,0.44438229995451733,0.0,100.0,104.15897335472644
2023-10-11,1359.556640625,0,0.4383118018432049,-0.0,100.0,104.10672130542255
2023-10-12,1333.264404296875,0,0.4523556341526439,-0.0,100.0,102.09341899927509
2023-10-13,1302.013916015625,0,0.3946627583101898,-0.0,100.0,99.70044339462586
2023-10-16,1304.7431640625,0,0.5009449401574921,0.0,100.0,99.90943289701157
2023-10-17,1312.294189453125,0,0.43252554675522764,0.0,100.0,100.48764528803824
2023-10-18,1310.5657958984375,0,0.44342264278603377,-0.0,100.0,100.35529524043653
2023-10-19,1304.288330078125,0,0.4491578805415798,-0.0,100.0,99.8746044290856
2023-10-20,1298.465576171875,0,0.5133480082616646,-0.0,100.0,99.42873273824574
2023-10-23,1281.544189453125,0,0.48004193971995457,-0.0,100.0,98.13299408448847
2023-10-25,1262.560302734375,0,0.5119129204756055,-0.0,100.0,96.6793215085419
2023-10-26,1252.7919921875,0,0.5208374625623571,-0.0,100.0,95.9313226732298
2023-10-27,1272.0521240234375,0,0.48067329799189,0.0,100.0,97.40614844910029
2023-10-30,1269.0111083984375,0,0.4626395512698321,-0.0,100.0,97.17328564905411
2023-10-31,1261.039794921875,0,0.5139493246419976,-0.0,100.0,96.5628901085188
2023-11-01,1247.90771484375,1,0.5636225388407018,-0.0,100.0,95.55731390815883
2023-11-02,1262.6524658203125,0,0.5480191648141725,0.011815578028066431,101.18155780280664,96.68637880679313
2023-11-03,1280.0697021484375,0,0.4592472668731458,0.0,101.18155780280664,98.02008665988355
2023-11-06,1293.20166015625,0,0.4677249240274915,0.0,101.18155780280664,99.0256535128286
2023-11-07,1294.1231689453125,0,0.45125767310844533,0.0,101.18155780280664,99.09621714792608
2023-11-08,1281.86669921875,0,0.47906993467585124,-0.0,101.18155780280664,98.15768995466033
2023-11-09,1266.9376220703125,0,0.4523692386681646,-0.0,101.18155780280664,97.01451045952356
2023-11-10,1261.4544677734375,0,0.4793173395671157,-0.0,101.18155780280664,96.59464327694191
2023-11-13,1265.7857666015625,0,0.5266522939134114,0.0,101.18155780280664,96.92630825250544
2023-11-15,1299.836669921875,0,0.5008388086149199,0.0,101.18155780280664,99.5337229024284
2023-11-16,1331.5377197265625,0,0.3772650407308114,0.0,101.18155780280664,101.96119981548202
2023-11-17,1324.764404296875,0,0.4470652346549522,-0.0,101.18155780280664,101.44253980479792
2023-11-20,1323.8890380859375,0,0.5337167299829314,-0.0,101.18155780280664,101.37550949253351
2023-11-21,1326.1007080078125,1,0.5807892591531973,0.0,101.18155780280664,101.54486595573344
2023-11-22,1343.4256591796875,0,0.5173685897069429,0.013064581797789687,102.50345254114919,102.87150716315772
2023-11-23,1335.5465087890625,0,0.5487340461505997,-0.0,102.50345254114919,102.26816892087368
2023-11-24,1324.626220703125,1,0.5780561490637923,-0.0,102.50345254114919,101.43195853112852
2023-11-28,1329.5103759765625,1,0.5600710678876727,0.0036871950721653057,102.88140276623885,101.80595794878458
2023-11-29,1345.08447265625,1,0.5674480392896504,0.011714159559114368,104.08657193390809,102.99852918426512
2023-11-30,1340.983642578125,1,0.5620133962993401,-0.003048752819238776,103.76923770427967,102.68451212803716
2023-12-01,1338.357177734375,1,0.5890155144969139,-0.0019586106499408507,103.56599417017584,102.4833931489992
2023-12-04,1349.4619140625,1,0.571294303368993,0.008297289029318478,104.42531115741451,103.33372748266171
2023-12-05,1339.8775634765625,1,0.5642579773228954,-0.007102349822592724,103.68364606724145,102.59981520160738
2023-12-06,1358.6312255859375,0,0.5089317257261726,0.013996549103124867,105.13485931061261,104.03585855304823
2023-12-07,1350.89013671875,1,0.5755068251449311,-0.0,105.13485931061261,103.44309223701866
2023-12-08,1374.1593017578125,0,0.5277981722083094,0.01722506102204746,106.94581367778228,105.2249058131106
2023-12-11,1371.7171630859375,0,0.5281464078278075,-0.0,106.94581367778228,105.03790143057512
2023-12-12,1360.243896484375,1,0.5718170676011645,-0.0,106.94581367778228,104.15934725132254
2023-12-13,1335.316162109375,0,0.5084738043349198,-0.018325929959639664,104.98593218684658,102.25053034895302
2023-12-14,1383.6510009765625,0,0.5413907853622831,0.0,104.98593218684658,105.95172340625408
2023-12-15,1454.5638427734375,0,0.33311431938110014,0.0,104.98593218684658,111.38180497647024
2023-12-18,1441.6160888671875,0,0.4539114770308672,-0.0,104.98593218684658,110.39034337261273
2023-12-19,1436.0406494140625,0,0.4896032519419079,-0.0,104.98593218684658,109.96340954436494
2023-12-20,1415.85888671875,0,0.5412054520633477,-0.0,104.98593218684658,108.41801078598208
2023-12-21,1415.4903564453125,0,0.49701755267989006,-0.0,104.98593218684658,108.38979094039203
2023-12-22,1440.2799072265625,0,0.38103262486247697,0.0,104.98593218684658,110.28802656909214
2023-12-26,1422.8167724609375,0,0.4943601669891159,-0.0,104.98593218684658,108.95080408799845
2023-12-27,1444.1502685546875,0,0.46341012267298975,0.0,104.98593218684658,110.58439570598455
2023-12-28,1440.0494384765625,0,0.5061447587069638,-0.0,104.98593218684658,110.27037864975657
2023-12-29,1421.8489990234375,0,0.532138176126561,-0.0,104.98593218684658,108.87669778265298
2024-01-01,1429.635986328125,0,0.49774374223258216,0.0,104.98593218684658,109.47297872668582
2024-01-02,1414.015869140625,1,0.5696091634953988,-0.0,104.98593218684658,108.2768835157871
2024-01-03,1373.0994873046875,0,0.5248233825963874,-0.028936296069155598,101.94802816999169,105.1437515569288
2024-01-04,1394.0184326171875,0,0.5077145598108928,0.0,101.94802816999169,106.74559935390671
2024-01-05,1412.31103515625,0,0.5096402790143624,0.0,101.94802816999169,108.14633751926152
2024-01-08,1403.3260498046875,0,0.5419121336206205,-0.0,101.94802816999169,107.45832104537752
2024-01-09,1409.316162109375,0,0.5472773309182989,0.0,101.94802816999169,107.91700804204842
2024-01-10,1400.653564453125,1,0.5999625020773462,-0.0,101.94802816999169,107.25367809092138
2024-01-11,1376.9698486328125,1,0.5591582203362557,-0.016909046191989408,100.22418425248307,105.44012069382123
2024-01-12,1486.2188720703125,0,0.5090550459857225,0.07934017113444636,108.17598818288536,113.80575791410567
2024-01-15,1522.4814453125,0,0.4732188585062416,0.0,108.17598818288536,116.58252902722856
2024-01-16,1503.5438232421875,0,0.486284083911837,-0.0,108.17598818288536,115.13239912152994
2024-01-17,1511.51513671875,0,0.4884230230555362,0.0,108.17598818288536,115.74279466206525
2024-01-18,1513.726806640625,1,0.586842355463828,0.0,108.17598818288536,115.91215112526515
2024-01-19,1529.0244140625,0,0.44420402690954464,0.010105923575354225,109.26920645215002,117.08355046599199
2024-01-23,1513.312255859375,0,0.48632086564095517,-0.0,109.26920645215002,115.88040730425695
2024-01-24,1543.9534912109375,0,0.49785832646750106,0.0,109.26920645215002,118.22672996112877
2024-01-25,1538.1475830078125,0,0.5018014736469777,-0.0,109.26920645215002,117.78214821354544
2024-01-29,1526.62841796875,0,0.5016637191123651,-0.0,109.26920645215002,116.90007940628962
2024-01-30,1521.88232421875,0,0.5104686295897568,-0.0,109.26920645215002,116.53665191488807
2024-01-31,1530.591064453125,1,0.5755097133395487,0.0,109.26920645215002,117.2035151888482
2024-02-01,1527.043212890625,0,0.5301590330000904,-0.002317961763201315,109.01592460969857,116.93184192212766
2024-02-02,1560.495361328125,0,0.484427699221253,0.0,109.01592460969857,119.49340750195483
2024-02-05,1554.82763671875,1,0.5988448864611688,-0.0,109.01592460969857,119.0594070280409
2024-02-06,1593.7628173828125,0,0.525091953992627,0.025041477103037613,111.74584438967882,122.04083044303482
2024-02-07,1560.86376953125,1,0.5890591615076873,-0.0,111.74584438967882,119.52161800012999
2024-02-08,1559.34326171875,1,0.6641802841171173,-0.0009741451125850897,111.63698772151494,119.4051866001069
2024-02-09,1538.3780517578125,1,0.6056814460800215,-0.013444897269013767,110.13603989017702,117.79979613288106
2024-02-12,1548.2847900390625,1,0.6693126374417157,0.006439729343466816,110.84528617803102,118.55839493669238
2024-02-13,1552.3857421875,0,0.5322890607653826,0.0026487066041216423,111.13888281956652,118.87242134033526
2024-02-14,1535.4752197265625,1,0.594791640739522,-0.0,111.13888281956652,117.57751460650432
2024-02-15,1544.8291015625,1,0.6195297510354164,0.006091848123477517,111.81592401431628,118.29377896822311
2024-02-16,1568.1441650390625,1,0.5712274253755586,0.015092325392485728,113.5034863236018,120.07910717231832
2024-02-19,1566.39306640625,0,0.5122141793477165,-0.0011166694184452375,113.37674045153732,119.94501850554478
2024-02-20,1553.03076171875,0,0.5094234200140682,-0.0,113.37674045153732,118.92181308067906
2024-02-21,1525.660888671875,0,0.5468583166870243,-0.0,113.37674045153732,116.82599179577406
2024-02-22,1549.4366455078125,0,0.5402277912770862,0.0,113.37674045153732,118.64659714371055
2024-02-23,1545.2896728515625,0,0.5076155275789054,-0.0,113.37674045153732,118.3290467646495
2024-02-26,1529.89990234375,0,0.4916742160311221,-0.0,113.37674045153732,117.15059012567144
2024-02-27,1533.0792236328125,0,0.4924029100993355,0.0,113.37674045153732,117.39404354680194
2024-02-28,1540.129150390625,0,0.5174862306548507,0.0,113.37674045153732,117.93388479965468
2024-02-29,1542.5711669921875,0,0.42512930491190587,0.0,113.37674045153732,118.12087983477527
2024-03-01,1524.8775634765625,0,0.47976409976681506,-0.0,113.37674045153732,116.76600943434603
2024-03-04,1508.75048828125,0,0.4973466494787063,-0.0,113.37674045153732,115.53109440935805
2024-03-05,1480.4591064453125,0,0.5047521784140031,-0.0,113.37674045153732,113.36470948935555
2024-03-06,1490.6422119140625,0,0.44857732088752816,0.0,113.37674045153732,114.14447084050569
2024-03-07,1489.6285400390625,0,0.43771870621287223,-0.0,113.37674045153732,114.06684990715696
2024-03-11,1475.02197265625,0,0.4296864451182354,-0.0,113.37674045153732,112.94836628219207
2024-03-12,1486.4029541015625,0,0.3907269968501044,0.0,113.37674045153732,113.8198538157785
2024-03-13,1484.974853515625,0,0.45626676088612983,-0.0,113.37674045153732,113.71049840883644
2024-03-14,1523.58740234375,0,0.37524971857122863,0.0,113.37674045153732,116.66721660624357
2024-03-15,1505.8016357421875,0,0.44091207125991827,-0.0,113.37674045153732,115.30528890756311
2024-03-18,1476.9111328125,0,0.4531626054271652,-0.0,113.37674045153732,113.09302687522012
2024-03-19,1438.9434814453125,0,0.47748484260202634,-0.0,113.37674045153732,110.18569107074185
2024-03-20,1432.9534912109375,0,0.5235381790151994,-0.0,113.37674045153732,109.72701342148584
2024-03-21,1432.7230224609375,0,0.43797289902828584,-0.0,113.37674045153732,109.70936550215029
2024-03-22,1390.470458984375,0,0.4814893928626129,-0.0,113.37674045153732,106.4739167397714
2024-03-26,1375.5413818359375,0,0.4859522672834278,-0.0,113.37674045153732,105.33073724463462
2024-03-27,1367.431884765625,0,0.5204212085782628,-0.0,113.37674045153732,104.70976043042992
2024-03-28,1380.517822265625,0,0.4524753693856766,0.0,113.37674045153732,105.71180330795681
2024-04-01,1378.12158203125,0,0.5049401999860157,-0.0,113.37674045153732,105.5283135534246
2024-04-02,1366.5103759765625,1,0.5654012393963572,-0.0,113.37674045153732,104.63919679533242
2024-04-03,1364.4830322265625,0,0.5421624543408645,-0.0014835919182473178,113.2085356356862,104.48395492863499
2024-04-04,1370.0582275390625,0,0.5120316464886129,0.0,113.2085356356862,104.91087006205298
2024-04-05,1363.0545654296875,0,0.5337409108981068,-0.0,113.2085356356862,104.37457147944822
2024-04-08,1360.8427734375,0,0.5448977595274669,-0.0,113.2085356356862,104.20520566883337
2024-04-09,1377.56884765625,0,0.5299293172311995,0.0,113.2085356356862,105.48598845874695
2024-04-10,1388.5814208984375,0,0.488051530011908,0.0,113.2085356356862,106.32926549415825
2024-04-12,1368.26123046875,0,0.4845892259284528,-0.0,113.2085356356862,104.77326676727614
2024-04-15,1352.9637451171875,0,0.4923973735103214,-0.0,113.2085356356862,103.60187677396422
2024-04-16,1303.4766845703125,0,0.5395057928976291,-0.0,113.2085356356862,99.81245346740032
2024-04-18,1307.900146484375,0,0.5212585554655724,0.0,113.2085356356862,100.15117574121508
2024-04-19,1300.5279541015625,0,0.4279104219651041,-0.0,113.2085356356862,99.58665731302028
2024-04-22,1320.341064453125,0,0.531962478631527,0.0,113.2085356356862,101.10382687839821
2024-04-23,1329.23388671875,0,0.5085875527164377,0.0,113.2085356356862,101.78478605403099
2024-04-24,1318.498046875,1,0.5800096090650744,-0.0,113.2085356356862,100.96269960820324
2024-04-25,1325.59375,0,0.47472911591120126,0.0053816561517232575,113.81778504791757,101.50604614164432
2024-04-26,1318.0372314453125,1,0.5778399870831797,-0.0,113.81778504791757,100.92741311694704
2024-04-29,1322.1842041015625,0,0.5185656938604022,0.0031463243657408047,114.17589271826849,101.24496349600808
2024-04-30,1309.0982666015625,0,0.4878537748425527,-0.0,114.17589271826849,100.2429206184812
2024-05-02,1303.4766845703125,0,0.5037444190637193,-0.0,114.17589271826849,99.81245346740032
2024-05-03,1305.181640625,0,0.4898264346350894,0.0,114.17589271826849,99.94300881134079
2024-05-06,1314.028564453125,0,0.4921761254048305,0.0,114.17589271826849,100.62045335897032
2024-05-07,1327.8975830078125,0,0.4785988342542948,0.0,114.17589271826849,101.68245990309548
2024-05-08,1315.318603515625,0,0.5282264159408223,-0.0,114.17589271826849,100.71923683965784
2024-05-09,1326.607421875,0,0.4683849656775031,0.0,114.17589271826849,101.58366707499304
2024-05-10,1313.10693359375,0,0.4418766607726753,-0.0,114.17589271826849,100.5498803764579
2024-05-13,1311.7706298828125,0,0.49200479406940395,-0.0,114.17589271826849,100.44755422552241
2024-05-14,1312.922607421875,0,0.5056001307325846,0.0,114.17589271826849,100.53576577995544
2024-05-15,1308.545166015625,0,0.5414834783723972,-0.0,114.17589271826849,100.20056748155885
2024-05-16,1339.3248291015625,0,0.5369377253988061,0.0,114.17589271826849,102.55749010692989
2024-05-17,1330.98486328125,0,0.4798548226335758,-0.0,114.17589271826849,101.91886537338964
2024-05-21,1321.6312255859375,0,0.5122632556972043,-0.0,114.17589271826849,101.20261970650066
2024-05-22,1340.6611328125,0,0.5301105337964743,0.0,114.17589271826849,102.6598162578654
2024-05-23,1356.88037109375,0,0.48668809186403794,0.0,114.17589271826849,103.90178858110461
2024-05-24,1350.15283203125,0,0.45789651698975753,-0.0,114.17589271826849,103.38663385100888
2024-05-27,1355.9124755859375,1,0.5578390946199375,0.0,114.17589271826849,103.82767292834426
2024-05-28,1351.949951171875,1,0.5772521301918367,-0.002922404274177226,113.84222460138062,103.52424649320058
2024-05-29,1337.1131591796875,1,0.557775838814276,-0.010974364827134986,112.59287849587243,102.38813364372994
2024-05-30,1315.4569091796875,0,0.536350171086173,-0.0161962731810118,110.76929347751681,100.72982746074214
2024-05-31,1322.459716796875,1,0.5906370600410054,0.0,110.76929347751681,101.26606061144257
2024-06-03,1321.5198974609375,1,0.6054537568290062,-0.0007106600858994838,110.69057416189905,101.19409486410973
2024-06-04,1310.0050048828125,0,0.483604901459891,-0.008713370566912237,109.72608617096213,100.31235321637546
2024-06-05,1344.2672119140625,0,0.5193445906065274,0.0,109.72608617096213,102.93594824149433
2024-06-06,1383.8875732421875,0,0.4771176464734687,0.0,109.72608617096213,105.96983869633485
2024-06-07,1441.555419921875,0,0.332450390733078,0.0,109.72608617096213,110.38569770740641
