Date,Open,High,Low,Close,Volume,Ticker
2018-01-01,405.7093940695705,405.7093940695705,399.0259980520491,400.01531982421875,9453202,RELIANCE.NS
2018-01-02,401.44430689808223,404.3243349654804,398.5422945557765,400.630859375,9499419,RELIANCE.NS
2018-01-03,406.7206883923315,407.1604032514544,401.4662998187556,402.23577880859375,13507800,RELIANCE.NS
2018-01-04,403.7087605627071,405.3136713921885,402.63150170165216,404.65411376953125,9008932,RELIANCE.NS
2018-01-05,405.3136584175376,407.5561131706841,404.63211654099234,405.9512023925781,7441284,RELIANCE.NS
2018-01-08,407.20435740385597,409.3588750180191,406.06114577296336,408.2816162109375,8827020,RELIANCE.NS
2018-01-09,408.1057058870631,415.03095773275516,406.2809817737514,413.7338562011719,14294571,RELIANCE.NS
2018-01-10,414.6352523601828,416.5699272501448,411.3375230779073,414.3494567871094,11727682,RELIANCE.NS
2018-01-11,414.1075988695826,414.48136089217263,411.11764944637065,412.32684326171875,7849171,RELIANCE.NS
2018-01-12,414.63526572971494,418.9443011456159,412.54670084844645,417.2734375,15071161,RELIANCE.NS
2018-01-15,417.713148018475,421.4505628794267,415.6025988835957,417.3393859863281,11120925,RELIANCE.NS
2018-01-16,416.701844644829,416.701844644829,404.52220381560244,405.8193054199219,10825151,RELIANCE.NS
2018-01-17,407.1604426865795,408.47952868870186,398.8061530691234,406.5008850097656,13204016,RELIANCE.NS
2018-01-18,408.47954351313507,408.7433548528326,402.36773803443594,404.3903503417969,9381821,RELIANCE.NS
2018-01-19,405.84121618303146,410.85377684008597,405.44549929622343,409.49072265625,9973533,RELIANCE.NS
2018-01-22,416.8337832092546,428.39783588683053,413.31621080157726,427.16668701171875,45700733,RELIANCE.NS
2018-01-23,428.70557564182593,435.71873504339794,428.70557564182593,432.33306884765625,22526810,RELIANCE.NS
2018-01-24,431.67355475299144,431.67355475299144,423.27532656318414,424.9022216796875,14289485,RELIANCE.NS
2018-01-25,425.5837167012259,427.3864859503366,420.4172653298735,424.704345703125,13669901,RELIANCE.NS
2018-01-29,424.83627036811043,429.7168970320304,421.80235223436125,424.0887756347656,9897064,RELIANCE.NS
2018-01-30,424.6604006057876,424.6604006057876,417.27344900176803,417.8890380859375,9182956,RELIANCE.NS
2018-01-31,417.71316945774777,424.0887857402805,413.9977093299284,422.6817626953125,12551686,RELIANCE.NS
2018-02-01,423.5391658544019,427.6503134810664,411.82119464193335,415.0090026855469,16524809,RELIANCE.NS
2018-02-02,411.1176413978391,415.0529439106164,396.16792392595465,397.6408996582031,28965593,RELIANCE.NS
2018-02-05,393.09002877417123,401.2244449119785,387.7257191964092,396.6735534667969,19191099,RELIANCE.NS
2018-02-06,385.61521115403156,394.8488713165877,382.97700995694254,392.254638671875,24062503,RELIANCE.NS
2018-02-07,396.84948446786,398.10261751571784,391.33125523980664,393.26593017578125,15532284,RELIANCE.NS
2018-02-08,394.80491431436445,400.41105166387064,392.36457153157573,397.7288818359375,13825894,RELIANCE.NS
2018-02-09,390.8915336435809,396.6075914707734,389.57241853988273,394.7828674316406,11580639,RELIANCE.NS
2018-02-12,397.0473632197457,403.73075938391463,396.6296326147951,402.5435791015625,11877059,RELIANCE.NS
2018-02-14,405.8412810361191,414.4154124505737,404.961880684521,410.5240783691406,22247829,RELIANCE.NS
2018-02-15,412.28293440517,415.8444754880624,408.1057748365837,411.4035339355469,13363743,RELIANCE.NS
2018-02-16,413.14022993041374,414.4593450190421,403.6867283365745,405.0937805175781,9628162,RELIANCE.NS
2018-02-19,404.9618661783807,409.798553263164,401.68612126585737,407.6000671386719,8941900,RELIANCE.NS
2018-02-20,408.4795230976794,408.72135014698256,403.9946131409468,405.0058898925781,8458450,RELIANCE.NS
2018-02-21,408.919157384304,410.0184004584889,405.4675382405737,408.63336181640625,11917390,RELIANCE.NS
2018-02-22,405.40164611789936,409.35893351808903,404.5222456565788,406.4349365234375,11196908,RELIANCE.NS
2018-02-23,406.89656862590834,412.4367822130504,405.7313726619427,410.78790283203125,10610664,RELIANCE.NS
2018-02-26,412.8764429998568,415.4706754324035,411.8211684776262,412.7445373535156,8435611,RELIANCE.NS
2018-02-27,412.87645340376895,420.26337524552326,412.5906578294948,417.9329833984375,14021366,RELIANCE.NS
2018-02-28,415.93239311555607,420.8350336269253,414.7232285332822,419.71380615234375,56650480,RELIANCE.NS
2018-03-01,417.603156687984,422.06608123879835,415.932293339636,417.0095520019531,8956590,RELIANCE.NS
2018-03-05,414.6352416634823,417.77908094069085,405.22570810614127,406.324951171875,12325694,RELIANCE.NS
2018-03-06,408.47948917870684,411.6453128884909,397.9707120301943,400.49896240234375,16019726,RELIANCE.NS
2018-03-07,399.79544642431404,399.79544642431404,390.47384926054247,391.2213439941406,15853546,RELIANCE.NS
2018-03-08,394.69495055104676,402.1038864106876,392.7822891783494,400.7627868652344,13283967,RELIANCE.NS
2018-03-09,402.27974450961244,404.2364037076672,400.58689661426115,401.48828125,10638527,RELIANCE.NS
2018-03-12,404.52220822330077,410.28226456860386,403.44494936195815,409.05108642578125,8315150,RELIANCE.NS
2018-03-13,409.7546197741428,411.5573891170152,405.1158201118897,409.7326354980469,11148731,RELIANCE.NS
2018-03-14,408.3915739785139,409.82058130660283,404.1704754724315,408.5014953613281,14724464,RELIANCE.NS
2018-03-15,406.7207121605015,408.6773714867615,400.1252530517518,400.91668701171875,12711836,RELIANCE.NS
2018-03-16,399.6855483360086,399.9933575686648,389.594500926149,395.7502746582031,30814962,RELIANCE.NS
2018-03-19,396.1679014973439,398.7621044255407,392.2106149342645,393.74957275390625,12630833,RELIANCE.NS
2018-03-20,392.7822439861495,397.4869959374654,390.0341217346192,391.2432861328125,15192983,RELIANCE.NS
2018-03-21,393.4637886978802,396.76151805895245,392.78227616119017,394.36517333984375,14715126,RELIANCE.NS
2018-03-22,393.9694722069794,400.9826617944784,393.85955082567887,399.3117980957031,22129723,RELIANCE.NS
2018-03-23,391.59509109185586,395.72825252739256,390.935562789273,393.0461120605469,23469999,RELIANCE.NS
2018-03-26,393.06807460615215,397.6189370483925,392.43050126406655,396.2119140625,13227705,RELIANCE.NS
2018-03-27,398.89407945730454,400.4549923552289,394.409140538242,395.6402893066406,15179544,RELIANCE.NS
2018-03-28,393.8814852028125,393.90346947628746,386.93424932420874,388.1214294433594,19160609,RELIANCE.NS
2018-04-02,392.6503106896868,396.14592760941275,389.79229640942697,392.6283264160156,12494499,RELIANCE.NS
2018-04-03,391.7709356595587,396.4756875821662,389.24265615921826,395.53033447265625,13922126,RELIANCE.NS
2018-04-04,397.7948142524174,400.91666945676945,392.2326457420129,393.48577880859375,14214534,RELIANCE.NS
2018-04-05,397.97068589857395,400.1252034477274,397.2671597809828,399.333740234375,8527915,RELIANCE.NS
2018-04-06,399.245794611347,403.8626094462106,397.92670885160027,400.56488037109375,9664888,RELIANCE.NS
2018-04-09,401.24642247718776,404.0824818113761,401.24642247718776,402.76336669921875,7813897,RELIANCE.NS
2018-04-10,403.8186730872744,406.2370314163251,401.9499803418064,403.22509765625,8455132,RELIANCE.NS
2018-04-11,405.3136971880992,410.1283712799641,402.78541726658824,409.29296875,13140816,RELIANCE.NS
2018-04-12,408.85320300777926,411.8431523766241,406.3689213009491,408.3475646972656,10822592,RELIANCE.NS
2018-04-13,410.10633206375496,414.0636188184211,408.3475607795151,412.81048583984375,12616816,RELIANCE.NS
2018-04-16,410.8758313045042,413.3161739112137,408.2596438473364,412.01904296875,8934275,RELIANCE.NS
2018-04-17,413.3161523209842,416.4819758454091,411.55735169024786,415.1848449707031,9599816,RELIANCE.NS
2018-04-18,415.62457549700974,416.92167706918997,411.1396366544429,412.436767578125,7360987,RELIANCE.NS
2018-04-19,412.92040138394316,415.5146337526287,411.1176322253227,414.32745361328125,9802587,RELIANCE.NS
2018-04-20,412.43678962186937,414.12960823320816,405.0498673911544,407.9958190917969,7326696,RELIANCE.NS
2018-04-23,408.9191719638684,415.228835066044,408.2596437067435,411.557373046875,7674482,RELIANCE.NS
2018-04-24,411.4694729562481,429.013425149331,411.1176951693046,426.52911376953125,19921115,RELIANCE.NS
2018-04-25,428.11202852361174,431.69555366447736,423.67108724370956,426.72698974609375,14079382,RELIANCE.NS
2018-04-26,427.82620678159736,434.4216654685655,423.09944084321853,428.8594970703125,34096999,RELIANCE.NS
2018-04-27,435.2131231902759,444.53471994533214,433.3224168389882,438.0711669921875,25518647,RELIANCE.NS
2018-04-30,431.78351132065546,436.44429527158326,422.1101362973087,423.5611572265625,19406069,RELIANCE.NS
2018-05-02,425.1880099606535,430.5523199353733,424.33059386541703,427.6943054199219,13381914,RELIANCE.NS
2018-05-03,429.98070807246245,429.98070807246245,421.78033890105667,422.8136291503906,8634812,RELIANCE.NS
2018-05-04,423.36324011139175,424.17668762438456,417.7131347727149,419.449951171875,8302649,RELIANCE.NS
2018-05-07,421.6044821976347,427.9361296028641,420.50523907942835,426.9468078613281,7683268,RELIANCE.NS
2018-05-08,429.8048400138968,431.78348344312815,424.3965323198635,425.2319641113281,10792648,RELIANCE.NS
2018-05-09,424.70434319711154,432.7947617924149,423.0994324320435,429.45306396484375,9831044,RELIANCE.NS
