Date,Close,Signal,Prob_Up,Strat_Return,Equity_Strat,Equity_BnH
2023-09-29,730.742431640625,0,0.494532131952477,0.0,100.0,100.0
2023-10-03,722.0048828125,1,0.5587111753215026,-0.0,100.0,98.80429157391232
2023-10-04,732.2984008789062,1,0.5622572579735922,0.014256853812828485,101.42568538128285,100.21292991496166
2023-10-05,735.2667846679688,0,0.42022291781748766,0.004053516688688363,101.83681608963752,100.61914469879432
2023-10-06,734.452880859375,0,0.46406509762593723,-0.0,101.83681608963752,100.50776430354802
2023-10-09,725.9307861328125,1,0.6013683192228075,-0.0,101.83681608963752,99.34154015156753
2023-10-10,730.0481567382812,1,0.5760003351219094,0.005671850104887799,102.41441924565697,99.90499047649591
2023-10-11,737.1099853515625,0,0.5161862530510261,0.009673099710068689,103.40508413476898,100.87138141090853
2023-10-12,742.017333984375,0,0.4404307265622548,0.0,103.40508413476898,101.54293795673478
2023-10-13,735.2667846679688,0,0.44887493359641184,-0.0,103.40508413476898,100.61914469879432
2023-10-16,732.3223266601562,0,0.5266371817290936,-0.0,103.40508413476898,100.21620408931011
2023-10-17,737.8759765625,0,0.4653757855375094,0.0,103.40508413476898,100.97620510497237
2023-10-18,727.6065063476562,0,0.4179093339582812,-0.0,103.40508413476898,99.5708576432426
2023-10-19,725.308349609375,0,0.496823757707559,-0.0,103.40508413476898,99.25636150359439
2023-10-20,729.0667114257812,0,0.42998252486098115,0.0,103.40508413476898,99.77068250832491
2023-10-23,721.04736328125,0,0.44799335372537685,-0.0,103.40508413476898,98.67325778008974
2023-10-25,716.4751586914062,0,0.5010796133612077,-0.0,103.40508413476898,98.04756473259852
2023-10-26,700.6278686523438,1,0.6317380654960133,-0.0,103.40508413476898,95.87890867091573
2023-10-27,703.380859375,1,0.6031040840306043,0.00392931946591224,103.81139574473404,96.25564753312679
2023-10-30,711.01708984375,0,0.4913425814521647,0.010856466119273156,104.9384206454312,97.30064370935888
2023-10-31,706.8997192382812,0,0.5022981670374126,-0.0,104.9384206454312,96.73719338443048
2023-11-01,705.9421997070312,1,0.6425099956018111,-0.0,104.9384206454312,96.60615959060792
2023-11-02,707.0194702148438,1,0.6632328955765218,0.0015260038403421827,105.09855707833557,96.75358096114391
2023-11-03,710.370849609375,1,0.5718012474200631,0.004740151489057043,105.5967401601682,97.21220759200847
2023-11-06,715.517578125,0,0.4949325038079315,0.007245129101870029,106.36180217536524,97.91652258629037
2023-11-07,712.0464477539062,1,0.5557921085595914,-0.0,106.36180217536524,97.4415083787124
2023-11-08,714.1051635742188,0,0.5228455047079023,0.002891266190297781,106.66932245793402,97.72323771741938
2023-11-09,711.2805786132812,1,0.5615427486959109,-0.0,106.66932245793402,97.33670138961973
2023-11-10,714.081298828125,0,0.5218144154874416,0.003937574424292656,107.089340853901,97.71997189555653
2023-11-13,712.7886352539062,0,0.5259049704782632,-0.0,107.089340853901,97.54307460339895
2023-11-15,720.2574462890625,1,0.5551193665062685,0.0,107.089340853901,98.5651599116775
2023-11-16,722.1484375,0,0.5012127561949514,0.002625437919011153,107.37049727010076,98.82393662000301
2023-11-17,720.5924682617188,1,0.5889821325984598,-0.0,107.37049727010076,98.61100670504133
2023-11-20,720.6403198242188,1,0.5644364950550066,6.640585991046777e-05,107.37762730030099,98.61755505373823
2023-11-21,726.74462890625,0,0.5231579557608036,0.008470673807871698,108.28718815542504,99.45291219432826
2023-11-22,724.1593017578125,1,0.5629548586197506,-0.0,108.28718815542504,99.0991176100131
2023-11-23,728.3485717773438,1,0.5745889281297788,0.005785011680941254,108.91363080380046,99.672407162958
2023-11-24,733.5192260742188,0,0.5126056786931343,0.0070991479865984974,109.68682478663439,100.37999633158834
2023-11-28,731.867431640625,1,0.5681170164209716,-0.0,109.68682478663439,100.1539530142617
2023-11-29,746.4698486328125,1,0.5504994312150203,0.019952270535462002,111.87532598895314,102.15225177999821
2023-11-30,746.3023681640625,0,0.5247661907618341,-0.00022436334040387695,111.85022526710549,102.12933255955907
2023-12-01,744.6744995117188,1,0.5962509923977474,-0.0,111.85022526710549,101.90656341658088
2023-12-04,770.5279541015625,1,0.6146527522996613,0.03471779227943994,115.73341815433741,105.44453431718932
2023-12-05,777.3743286132812,1,0.6107680343824287,0.008885303220051988,116.76174466733178,106.38144097749473
2023-12-06,779.3372192382812,1,0.593172025536265,0.0025250263003944173,117.05657114349673,106.65005691383675
2023-12-07,780.60595703125,1,0.580481769147779,0.0016279702311776667,117.24713575668207,106.82368003164588
2023-12-08,791.4979248046875,0,0.4878908484859082,0.013953221436922014,118.88311100473992,108.31421449383434
2023-12-11,790.4446411132812,0,0.4347540902125067,-0.0,118.88311100473992,108.17007565013239
2023-12-12,782.5928344726562,0,0.443428492160058,-0.0,118.88311100473992,107.09557849482194
2023-12-13,780.8214111328125,0,0.5192305182201531,-0.0,118.88311100473992,106.85316430575307
2023-12-14,790.0376586914062,0,0.5239734650757227,0.0,118.88311100473992,108.11438127626644
2023-12-15,793.101806640625,0,0.4523382560069853,0.0,118.88311100473992,108.53370110997848
2023-12-18,792.69482421875,0,0.47252984489319755,-0.0,118.88311100473992,108.47800673611255
2023-12-19,791.3543090820312,0,0.5332055278671732,-0.0,118.88311100473992,108.29456109525806
2023-12-20,793.3171997070312,0,0.5331232940951387,0.0,118.88311100473992,108.5631770316001
2023-12-21,807.5365600585938,0,0.41847557822332004,0.0,118.88311100473992,110.5090555978191
2023-12-22,799.9481201171875,0,0.48971485065592485,-0.0,118.88311100473992,109.47059941779831
2023-12-26,805.5018310546875,0,0.5241592721783593,0.0,118.88311100473992,110.23060878594615
2023-12-27,815.4841918945312,0,0.5094291394131958,0.0,118.88311100473992,111.59666615549453
2023-12-28,816.417724609375,0,0.48220582389084576,0.0,118.88311100473992,111.72441742248307
2023-12-29,818.3328247070312,0,0.3993048110841275,0.0,118.88311100473992,111.9864933626138
2024-01-01,812.9945068359375,0,0.4836135600012008,-0.0,118.88311100473992,111.25595991608756
2024-01-02,813.4733276367188,0,0.39843526844593424,0.0,118.88311100473992,111.32148516548443
2024-01-03,800.9296264648438,0,0.42778069809569425,-0.0,118.88311100473992,109.60491573845492
2024-01-04,809.5234985351562,0,0.3556747699873521,0.0,118.88311100473992,110.78096241348076
2024-01-05,805.3821411132812,0,0.35189536296731055,-0.0,118.88311100473992,110.21422956171834
