Date,Close,Signal,Prob_Up,Strat_Return,Equity_Strat,Equity_BnH
2023-09-29,3216.2998046875,0,0.28644326,0.0,100.0,100.0
2023-10-03,3202.85498046875,1,0.8550098,-0.0,100.0,99.58197851459136
2023-10-04,3224.639892578125,1,0.86107695,0.0068017166691034525,100.68017166691034,100.25930691779634
2023-10-05,3271.672607421875,1,0.773349,0.014585416173756638,102.1486338711175,101.72163063448481
2023-10-06,3300.885986328125,1,0.78061426,0.008929187731064214,103.06073819942445,102.6299221707301
2023-10-09,3316.33642578125,0,0.2232509,0.004680694673223851,103.543134047733,103.11030150074802
2023-10-10,3307.72216796875,0,0.17092806,-0.0,103.543134047733,102.84247019348167
2023-10-11,3290.40380859375,0,0.13009928,-0.0,103.543134047733,102.3040141904138
2023-10-12,3229.014892578125,1,0.73576087,-0.0,103.543134047733,100.39533279429034
2023-10-13,3254.810302734375,0,0.26322,0.007988631522121592,104.37030199228599,101.19735411452469
2023-10-16,3212.15234375,0,0.102824524,-0.0,104.37030199228599,99.87104868360048
2023-10-17,3196.65625,0,0.09497124,-0.0,104.37030199228599,99.38924988712586
2023-10-18,3178.609130859375,0,0.16777533,-0.0,104.37030199228599,98.82813555585854
2023-10-19,3157.95556640625,1,0.83569753,-0.0,104.37030199228599,98.18598259415316
2023-10-20,3193.5048828125,0,0.11944534,0.011257066687200057,105.54520544197636,99.2912687479638
2023-10-23,3116.375732421875,0,0.16629027,-0.0,105.54520544197636,96.89319782565067
2023-10-25,3098.052978515625,0,0.17019752,-0.0,105.54520544197636,96.32351356053502
2023-10-26,3049.298583984375,1,0.9598378,-0.0,105.54520544197636,94.80766001789593
2023-10-27,3062.275634765625,1,0.9074862,0.004255749453139224,105.99437939231753,95.2111376651705
2023-10-30,3087.498291015625,0,0.13945533,0.008236572816519239,106.86740981632413,95.99535113349332
2023-10-31,3078.542236328125,0,0.23193812,-0.0,106.86740981632413,95.71689280462586
2023-11-01,3043.724365234375,1,0.85944873,-0.0,106.86740981632413,94.63434847704154
2023-11-02,3070.63720703125,0,0.15918393,0.008842075880547862,107.81233956307767,95.47111256718175
2023-11-03,3062.229736328125,1,0.8773287,-0.0,107.81233956307767,95.20971060798405
2023-11-06,3089.051513671875,0,0.17930971,0.008758904345273377,108.75665753255082,96.04364335594053
2023-11-07,3080.095458984375,1,0.759675,-0.0,108.75665753255082,95.76518502707307
2023-11-08,3090.239501953125,0,0.112650685,0.0032934183709016907,109.11483870642638,96.08057984673404
2023-11-09,3059.076904296875,0,0.2504382,-0.0,109.11483870642638,95.11168392444368
2023-11-10,3046.283203125,0,0.21919975,-0.0,109.11483870642638,94.7139069151851
2023-11-13,3044.546875,1,0.7486147,-0.0,109.11483870642638,94.65992164545158
2023-11-15,3111.02978515625,1,0.93754834,0.02183671754314842,111.49754861902481,96.72698361707987
2023-11-16,3196.5205078125,1,0.936215,0.02747987919117789,114.56148778518809,99.38502944140426
2023-11-17,3200.724365234375,1,0.83096564,0.0013151354454321584,114.71215165845582,99.51573421636797
2023-11-20,3216.396728515625,0,0.16841605,0.004896505132238271,115.27384029778156,100.00301351969686
2023-11-21,3207.806396484375,1,0.76614016,-0.0,115.27384029778156,99.73592610394259
2023-11-22,3226.0380859375,0,0.13768204,0.005683537969469077,115.9290035460005,100.3027790268745
2023-11-23,3206.0244140625,0,0.15303627,-0.0,115.9290035460005,99.68052136775232
2023-11-24,3159.28125,1,0.8693858,-0.0,115.9290035460005,98.22720025650592
2023-11-28,3171.206787109375,1,0.8864523,0.003774762727875247,116.36660802766568,98.59798463089771
2023-11-29,3211.050537109375,0,0.23527704,0.012564223235760119,117.82866406811345,99.83679172039636
2023-11-30,3187.153076171875,1,0.90757495,-0.0,117.82866406811345,99.0937807329669
2023-12-01,3209.1318359375,1,0.90763235,0.006896047739264555,118.64121616058092,99.77713617556566
2023-12-04,3209.86279296875,1,0.79681,0.00022777407368068658,118.66823955369226,99.79986282033256
2023-12-05,3227.36328125,1,0.8371189,0.005452098550625006,119.31523049056815,100.34398150776786
2023-12-06,3293.617431640625,1,0.79662144,0.020528879031233238,121.76463842389273,102.40393096565315
2023-12-07,3303.487060546875,1,0.86009246,0.002996592382416896,122.12951741184153,102.71079380511436
2023-12-08,3314.270263671875,1,0.8696846,0.003264188091965714,122.52817112825478,103.04606115516937
2023-12-11,3329.074951171875,1,0.81425816,0.0044669523974179,123.07549863602738,103.50636300509093
2023-12-12,3355.759521484375,0,0.18172592,0.008015611154415847,124.0620239757296,104.33602976294756
2023-12-13,3283.976318359375,1,0.8856433,-0.0,124.0620239757296,102.1041730492052
2023-12-14,3351.32763671875,1,0.86606693,0.020509075532256782,126.60642139613249,104.19823524642997
2023-12-15,3528.38671875,0,0.07407037,0.05283251929513133,133.29535759743118,109.7032905206056
2023-12-18,3526.74169921875,0,0.10545341,-0.0,133.29535759743118,109.65214418378551
2023-12-19,3487.44580078125,0,0.15840863,-0.0,133.29535759743118,108.43037069176746
2023-12-20,3454.40966796875,1,0.89976364,-0.0,133.29535759743118,107.40322350964368
2023-12-21,3461.21826171875,1,0.8438895,0.001970986189951063,133.5580809064403,107.61491377993741
2023-12-22,3494.5732421875,0,0.18076847,0.009636774669097736,134.84515003737278,108.65197445506905
2023-12-26,3468.57421875,1,0.6924228,-0.0,134.84515003737278,107.84362246625233
2023-12-27,3482.876220703125,0,0.2075682,0.004123308613612098,135.40115820602568,108.28829500369055
2023-12-28,3472.5498046875,0,0.12861222,-0.0,135.40115820602568,107.96722990893244
2023-12-29,3466.609619140625,1,0.6689966,-0.0,135.40115820602568,107.78253986423519
2024-01-01,3482.78466796875,0,0.21837276,0.004665956252707382,136.03293408678093,108.28544848004739
2024-01-02,3457.28857421875,0,0.06860182,-0.0,136.03293408678093,107.49273339444369
2024-01-03,3373.716796875,0,0.21770382,-0.0,136.03293408678093,104.8943507056797
2024-01-04,3350.916015625,1,0.81652474,-0.0,136.03293408678093,104.18543727613032
2024-01-05,3415.890625,0,0.23916574,0.01939010380207362,138.67062679922424,106.20560371957892
2024-01-08,3361.42529296875,1,0.8590194,-0.0,138.67062679922424,104.51218782744502
2024-01-09,3372.02587890625,1,0.90309644,0.0031535985522788135,139.10793828714188,104.84177731167314
2024-01-10,3393.181884765625,1,0.8741817,0.00627397493943227,139.98069800583147,105.49955199513212
2024-01-11,3413.74365234375,1,0.7789919,0.006059730446646983,140.82894330348032,106.13885084246463
2024-01-12,3548.308349609375,1,0.8916519,0.03941851262710894,146.38021078335098,110.32268647462516
2024-01-15,3567.498779296875,0,0.16947569,0.005408332026615614,147.17188356539333,110.91934819314815
2024-01-16,3528.660400390625,1,0.8681995,-0.0,147.17188356539333,109.71179972861613
2024-01-17,3549.952880859375,1,0.91155523,0.00603415405642127,148.0599413836006,110.37381762998584
2024-01-18,3566.402587890625,1,0.79623014,0.004633781794666447,148.74601884450328,110.88526581672751
2024-01-19,3628.47119140625,0,0.1949165,0.017403700784194287,151.33475004931316,112.81507980437769
2024-01-23,3550.436767578125,0,0.1424996,-0.0,151.33475004931316,110.3888624562811
2024-01-24,3535.299072265625,0,0.30048773,-0.0,151.33475004931316,109.9182068510282
2024-01-25,3506.312255859375,0,0.17155695,-0.0,151.33475004931316,109.0169595119585
2024-01-29,3497.75439453125,0,0.19248171,-0.0,151.33475004931316,108.75088166325632
2024-01-30,3497.340087890625,1,0.79491156,-0.0,151.33475004931316,108.73800019492987
2024-01-31,3511.511474609375,1,0.81778294,0.004052047087961919,151.9479655825579,109.17861169197054
2024-02-01,3546.66357421875,1,0.6932701,0.01001053246260164,153.4690456246484,110.27154772853478
2024-02-02,3649.86669921875,1,0.88287985,0.02909865084193486,157.934787798325,113.48030099368718
2024-02-05,3656.30810546875,1,0.8628774,0.001764833288672829,158.213516369271,113.68057480648946
2024-02-06,3806.02734375,0,0.14897175,0.04094820074307037,164.69207519782697,118.3355898042532
2024-02-07,3757.624267578125,1,0.80493355,-0.0,164.69207519782697,116.83065932167409
2024-02-08,3804.279541015625,0,0.11911728,0.012416162477993042,166.736918762321,118.28124777022305
2024-02-09,3803.911376953125,0,0.096094966,-0.0,166.736918762321,118.26980094981272
2024-02-12,3791.948486328125,1,0.7807196,-0.0,166.736918762321,117.89785519377452
2024-02-13,3818.450439453125,0,0.13038325,0.006989006633542738,167.90224419360734,118.72184408580426
2024-02-14,3772.991943359375,1,0.80252767,-0.0,167.90224419360734,117.30846539431855
2024-02-15,3775.8447265625,1,0.85046434,0.0007561063596084328,168.02919614823466,117.39716307103909
2024-02-16,3798.942138671875,0,0.178755,0.006117150937613447,169.05705610299927,118.11529923719226
2024-02-19,3776.396484375,0,0.12136219,-0.0,169.05705610299927,117.41431812019513
2024-02-20,3709.08251953125,0,0.13700373,-0.0,169.05705610299927,115.32141730461677
2024-02-21,3673.055908203125,1,0.721665,-0.0,169.05705610299927,114.20129127421316
2024-02-22,3761.029052734375,0,0.2550724,0.023950940777889507,173.10613164180654,116.93651963828036
2024-02-23,3728.8212890625,0,0.13982758,-0.0,173.10613164180654,115.93512780207979
2024-02-26,3681.843994140625,1,0.77554387,-0.0,173.10613164180654,114.47452718103665
2024-02-27,3776.94873046875,1,0.7028506,0.02583073494680299,177.57759024591243,117.43148835081061
2024-02-28,3790.33837890625,0,0.1481733,0.003545096688627236,178.20711997306765,117.84779433130363
2024-02-29,3768.390625,0,0.18836929,-0.0,178.20711997306765,117.16540291137869
2024-03-01,3767.700927734375,0,0.13841021,-0.0,178.20711997306765,117.14395909993362
2024-03-04,3755.1396484375,0,0.16313997,-0.0,178.20711997306765,116.75340846536379
2024-03-05,3692.0126953125,1,0.8216207,-0.0,178.20711997306765,114.79068866439881
2024-03-06,3740.0478515625,1,0.88328195,0.013010560963397255,180.5256945715887,116.28417991729731
2024-03-07,3780.813720703125,1,0.81061894,0.010899825552658005,182.49339315019142,117.55165719292975
2024-03-11,3793.466796875,1,0.74314874,0.0033466542143001377,183.10413543345945,117.94506194187244
2024-03-12,3857.7900390625,0,0.1856928,0.01695632138931291,186.20890800158148,119.94497631844125
2024-03-13,3817.990234375,1,0.73214513,-0.0,186.20890800158148,118.70753556029132
2024-03-14,3871.91552734375,1,0.9042634,0.014123999711481039,188.838922564471,120.3841607582955
2024-03-15,3882.6357421875,0,0.19245894,0.0027687109308152102,189.36176295353863,120.71746970008401
2024-03-18,3821.21142578125,0,0.33840004,-0.0,189.36176295353863,118.80768764815188
2024-03-19,3659.989013671875,0,0.1868742,-0.0,189.36176295353863,113.7950202384034
2024-03-20,3654.099853515625,1,0.76145935,-0.0,189.36176295353863,113.6119166562166
2024-03-21,3655.986083984375,0,0.0896488,0.0005161956553911828,189.45951067287248,113.6705626339952
2024-03-22,3598.885986328125,0,0.12406432,-0.0,189.45951067287248,111.8952275867763
2024-03-26,3568.15087890625,0,0.28730187,-0.0,189.45951067287248,110.93962303221703
2024-03-27,3534.470947265625,1,0.8548737,-0.0,189.45951067287248,109.89245909583462
2024-03-28,3567.04736328125,1,0.84236395,0.00921677289236933,191.20571595504376,110.90531293390494
2024-04-01,3604.269775390625,0,0.30654162,0.010435076498433338,193.20096222797235,112.06261835845292
2024-04-02,3573.9482421875,1,0.7434828,-0.0,193.20096222797235,111.11987250003097
2024-04-03,3632.38232421875,1,0.76190186,0.01635000791043484,196.35979948870332,112.93668329441297
2024-04-04,3683.91455078125,0,0.088925414,0.014186894980440456,199.14553534242992,114.53890415975007
2024-04-05,3661.783447265625,0,0.08576547,-0.0,199.14553534242992,113.85081210180914
2024-04-08,3655.61767578125,0,0.16595837,-0.0,199.14553534242992,113.65910822285517
2024-04-09,3631.692626953125,1,0.8008815,-0.0,199.14553534242992,112.9152394829679
2024-04-10,3666.752197265625,1,0.82088995,0.00965378238573944,201.06804300371732,114.00529863297012
2024-04-12,3682.166259765625,0,0.1915338,0.004203737168684274,201.91328020952665,114.48454694426049
2024-04-15,3626.769287109375,0,0.19786091,-0.0,201.91328020952665,112.7621648275339
2024-04-16,3563.825927734375,0,0.13029735,-0.0,201.91328020952665,110.80515325531464
2024-04-18,3553.8876953125,0,0.1395819,-0.0,201.91328020952665,110.49615742080347
2024-04-19,3520.943359375,1,0.7983643,-0.0,201.91328020952665,109.47186435305257
2024-04-22,3556.2802734375,1,0.78918666,0.01003620633896607,203.93972355228692,110.57054657201111
2024-04-23,3565.57470703125,0,0.23901615,0.002613526741177319,204.47272547337914,110.85952565226364
2024-04-24,3525.406982421875,1,0.7571732,-0.0,204.47272547337914,109.61064566443311
2024-04-25,3544.869384765625,0,0.20628458,0.005520611504088002,205.6015399538997,110.21576345585868
2024-04-26,3516.480712890625,1,0.85470396,-0.0,205.6015399538997,109.33311340459089
2024-04-29,3561.43310546875,0,0.10994313,0.0127833468312053,208.22981574816032,110.73075651337727
2024-04-30,3515.83642578125,1,0.87530625,-0.0,208.22981574816032,109.31308146887282
2024-05-02,3555.084228515625,0,0.14698242,0.011163148105120868,210.55431602125907,110.533359587137
2024-05-03,3536.771484375,1,0.80271554,-0.0,210.55431602125907,109.96398654193966
2024-05-06,3608.2265625,1,0.799483,0.02020347609131079,214.80824511091689,112.18564131494497
2024-05-07,3661.50732421875,0,0.09791848,0.014766467902124658,217.98020416745896,113.84222698650137
2024-05-08,3659.6669921875,0,0.09648388,-0.0,217.98020416745896,113.78500806590921
2024-05-09,3644.2529296875,0,0.14853886,-0.0,217.98020416745896,113.30575975461885
2024-05-10,3583.242919921875,1,0.821148,-0.0,217.98020416745896,111.40885917101319
2024-05-13,3632.84228515625,0,0.25482175,0.013842032578538221,220.99749325502134,112.95098422919614
